"id","path","name","type","category_raw","ext","bucket","well","tags","event_key","record_id","ext_norm"
"f18a47235af48f5d489591fabad78f2be0e3ef68","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_MWD_1.LAS","WL_RAW_BHPR-GR-MECH_MWD_1.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-7","LAS","wl raw bhpr gr mech mwd 1.las","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech mwd 1.las","las"
"be4d2e1acfd51debb4423e26f24b763061f6ce7d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_MWD_1_INF_1.ASC","WL_RAW_BHPR-GR-MECH_MWD_1_INF_1.ASC","file","well_data","asc","Drilling_LWD_MWD","15/9-F-7","","wl raw bhpr gr mech mwd 1 inf 1","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech mwd 1 inf 1","asc"
"38602d4540eb09cee28f3386e5f7245c54b0ea0c","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_TIME_MWD_1-4_INF_1.ASC","WL_RAW_BHPR-GR-MECH_TIME_MWD_1-4_INF_1.ASC","file","well_data","asc","Drilling_LWD_MWD","15/9-F-7","","wl raw bhpr gr mech time mwd 1 4 inf 1","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech time mwd 1 4 inf 1","asc"
"9f4ae03e2c1b46a4248b89090f431a6cf04e5d9c","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_TIME_MWD_1.LAS","WL_RAW_BHPR-GR-MECH_TIME_MWD_1.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-7","LAS","wl raw bhpr gr mech time mwd 1.las","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech time mwd 1.las","las"
"60748c8b1ed788d4825929d617b1c3c1efc7813c","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_TIME_MWD_2.LAS","WL_RAW_BHPR-GR-MECH_TIME_MWD_2.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-7","LAS","wl raw bhpr gr mech time mwd 2.las","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech time mwd 2.las","las"
"b1c46d34febe41d707bf194de8d2ec492d6ff541","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_TIME_MWD_3.LAS","WL_RAW_BHPR-GR-MECH_TIME_MWD_3.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-7","LAS","wl raw bhpr gr mech time mwd 3.las","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech time mwd 3.las","las"
"6fea19916e6ecdc0c8fd4ce5f2558f9cddec86d9","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_TIME_MWD_4.LAS","WL_RAW_BHPR-GR-MECH_TIME_MWD_4.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-7","LAS","wl raw bhpr gr mech time mwd 4.las","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech time mwd 4.las","las"
"b97b59df4d8ff7c4deb6252ea818e70a09897cda","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_1.PDS","WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_1.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-7","UNTAGGED|PDS|PLOT","wl raw bhpr gr mech time mwd plot 1.pds","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech time mwd plot 1.pds","pds"
"96bf0b6bc48a6e755711343951d0287af896e4fa","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_2.PDS","WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_2.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-7","UNTAGGED|PDS|PLOT","wl raw bhpr gr mech time mwd plot 2.pds","15/9-F-7|Drilling_LWD_MWD|wl raw bhpr gr mech time mwd plot 2.pds","pds"
"91b9a2c33d12ddab6e72ed342c930cfac5126892","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR-REMP_MD_MWD_PLOT_1.PDS","WL_RAW_GR-REMP_MD_MWD_PLOT_1.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-7","UNTAGGED|PDS|PLOT","wl raw gr remp md mwd plot 1.pds","15/9-F-7|Drilling_LWD_MWD|wl raw gr remp md mwd plot 1.pds","pds"
"a6ab5cfe160c78b5316b5476b02bd223dd6666f8","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR-REMP_MD_MWD_PLOT_2.PDS","WL_RAW_GR-REMP_MD_MWD_PLOT_2.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-7","UNTAGGED|PDS|PLOT","wl raw gr remp md mwd plot 2.pds","15/9-F-7|Drilling_LWD_MWD|wl raw gr remp md mwd plot 2.pds","pds"
"4444184affb0526489213a030f13e6d43a7d4488","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR-REMP_MWD_1.DLIS","WL_RAW_GR-REMP_MWD_1.DLIS","file","well_data","dlis","Drilling_LWD_MWD","15/9-F-7","DLIS","wl raw gr remp mwd 1","15/9-F-7|Drilling_LWD_MWD|wl raw gr remp mwd 1","dlis"
"53dc2b5fca0f17f386c64f0a5259ec9ee50af221","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR-REMP_MWD_1_INF_1.ASC","WL_RAW_GR-REMP_MWD_1_INF_1.ASC","file","well_data","asc","Drilling_LWD_MWD","15/9-F-7","","wl raw gr remp mwd 1 inf 1","15/9-F-7|Drilling_LWD_MWD|wl raw gr remp mwd 1 inf 1","asc"
"ce30773e624e322912bb5193a3694ab29b6fc8de","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR-REMP_TVD_MWD_PLOT_1.PDS","WL_RAW_GR-REMP_TVD_MWD_PLOT_1.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-7","UNTAGGED|PDS|PLOT","wl raw gr remp tvd mwd plot 1.pds","15/9-F-7|Drilling_LWD_MWD|wl raw gr remp tvd mwd plot 1.pds","pds"
"fcf0c4d1c08397a719b5a638380e486038f9123a","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR_MD_MWD_PLOT_1.PDS","WL_RAW_GR_MD_MWD_PLOT_1.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-7","UNTAGGED|PDS|PLOT","wl raw gr md mwd plot 1.pds","15/9-F-7|Drilling_LWD_MWD|wl raw gr md mwd plot 1.pds","pds"
"45a49433b5976ab72fb711e649b38fd2d0a28eb1","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR_MD_MWD_PLOT_2.PDS","WL_RAW_GR_MD_MWD_PLOT_2.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-7","UNTAGGED|PDS|PLOT","wl raw gr md mwd plot 2.pds","15/9-F-7|Drilling_LWD_MWD|wl raw gr md mwd plot 2.pds","pds"
"b7bf4f89627d3154e6fb3286765d2675f58f1832","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR_MWD_1.DLIS","WL_RAW_GR_MWD_1.DLIS","file","well_data","dlis","Drilling_LWD_MWD","15/9-F-7","DLIS","wl raw gr mwd 1","15/9-F-7|Drilling_LWD_MWD|wl raw gr mwd 1","dlis"
"c1443a2a538e02a3825604a108dec9a492809322","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-7/WL_RAW_GR_MWD_1_INF_1.ASC","WL_RAW_GR_MWD_1_INF_1.ASC","file","well_data","asc","Drilling_LWD_MWD","15/9-F-7","","wl raw gr mwd 1 inf 1","15/9-F-7|Drilling_LWD_MWD|wl raw gr mwd 1 inf 1","asc"
"2b8fb4fb0e63745a844a4d3776e67b21c4a5d33d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-7/WLC_COMPOSITE_1.LIS","WLC_COMPOSITE_1.LIS","file","well_data","lis","Well_Logs_Wireline","15/9-F-7","","wlc composite 1.lis","15/9-F-7|Well_Logs_Wireline|wlc composite 1.lis","lis"
"a77c92ca89e3a8a6d2559322f8a6eaf80edc8dc4","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-7/WLC_COMPOSITE_1_INF_1.PDF","WLC_COMPOSITE_1_INF_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-7","","wlc composite 1 inf 1","15/9-F-7|Well_Logs_Wireline|wlc composite 1 inf 1","pdf"
"c8e111fefb6fa73d40d9735664b9fc5cbfecfd54","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-7/WLC_PETROPHYSICAL_COMPOSITE.las","WLC_PETROPHYSICAL_COMPOSITE.las","file","well_data","las","Well_Logs_Wireline","15/9-F-7","LAS","wlc petrophysical composite.las","15/9-F-7|Well_Logs_Wireline|wlc petrophysical composite.las","las"
"3238291b645b69a13b6234a14afdda76fafd4afe","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-7/WLC_PETROPHYSICAL_COMPOSITE_1.LIS","WLC_PETROPHYSICAL_COMPOSITE_1.LIS","file","well_data","lis","Well_Logs_Wireline","15/9-F-7","","wlc petrophysical composite 1.lis","15/9-F-7|Well_Logs_Wireline|wlc petrophysical composite 1.lis","lis"
"39742a837faf2172eb337c0734138dce7bfa8ec9","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-7/WLC_PETROPHYSICAL_COMPOSITE_1_INF_1.PDF","WLC_PETROPHYSICAL_COMPOSITE_1_INF_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-7","","wlc petrophysical composite 1 inf 1","15/9-F-7|Well_Logs_Wireline|wlc petrophysical composite 1 inf 1","pdf"
"afab371a64c6cc8a814946d0a40572186a0aad21","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-7/15-9-f-7_nr_001_MWD_DD_EOWR.pdf","15-9-f-7_nr_001_MWD_DD_EOWR.pdf","file","well_data","pdf","Drilling_LWD_MWD","15/9-F-7","","15 9 f 7 nr 001 mwd dd eowr","15/9-F-7|Drilling_LWD_MWD|15 9 f 7 nr 001 mwd dd eowr","pdf"
"19e2ce4e59ea41058081ee626f3f2fbbe4a52983","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-7/15-9-f-7_nr_002_FWR_MUD.pdf","15-9-f-7_nr_002_FWR_MUD.pdf","file","well_data","pdf","Completion_Workover","15/9-F-7","","15 9 f 7 nr 002 fwr mud","15/9-F-7|Completion_Workover|15 9 f 7 nr 002 fwr mud","pdf"
"3b6adc36a8486b2e436a34a61b57d2c8007f67dc","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-7/15_9_F_7_Drilling_programme.doc","15_9_F_7_Drilling_programme.doc","file","well_data","doc","Completion_Workover","15/9-F-7","","15 9 f 7 drilling programme.doc","15/9-F-7|Completion_Workover|15 9 f 7 drilling programme.doc","doc"
"27ff5951d737e79726d427e6046f139bd2ce5ea7","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-7/15_9_F_7_F_9_Recommendation_to_Drill.doc.pdf","15_9_F_7_F_9_Recommendation_to_Drill.doc.pdf","file","well_data","pdf","Completion_Workover","15/9-F-7","","15 9 f 7 f 9 recommendation to drill.doc","15/9-F-7|Completion_Workover|15 9 f 7 f 9 recommendation to drill.doc","pdf"
"da1e335e5f34ff010ef9d89a3f92cae4b8aafc40","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-7/15_9_F_7_geological_summary.pdf","15_9_F_7_geological_summary.pdf","file","well_data","pdf","Completion_Workover","15/9-F-7","","15 9 f 7 geological summary","15/9-F-7|Completion_Workover|15 9 f 7 geological summary","pdf"
"5d6f1716e53fd4460651a678d23f658061c55fd0","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-7/DRILLING_PROGRAMME_1.PDF","DRILLING_PROGRAMME_1.PDF","file","well_data","pdf","Completion_Workover","15/9-F-7","","drilling programme 1","15/9-F-7|Completion_Workover|drilling programme 1","pdf"
"0a56c810581dcd0a784ac8a4fcb1d531ac181b42","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-7/Volve 15_9_F-7 Drilling and Completion EOWR.pdf","Volve 15_9_F-7 Drilling and Completion EOWR.pdf","file","well_data","pdf","Completion_Workover","15/9-F-7","COMPLETION","volve 15 9 f 7 drilling and completion eowr","15/9-F-7|Completion_Workover|volve 15 9 f 7 drilling and completion eowr","pdf"
"a326fb15fd41191703f2dbbeff9d73ac4eced995","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_15.html","15_9_F_7_2007_09_15.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070915","15/9-F-7|Daily_Drilling_Reports|20070915","html"
"0330ac4e6dbcc0d25c7a61f0b2b956068c6829cd","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_16.html","15_9_F_7_2007_09_16.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070916","15/9-F-7|Daily_Drilling_Reports|20070916","html"
"5da61576360d67cca85c0f4bedf39b3c59bb33b9","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_17.html","15_9_F_7_2007_09_17.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070917","15/9-F-7|Daily_Drilling_Reports|20070917","html"
"3a2a429196c35a05406b856ae592eb6909fa71a6","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_18.html","15_9_F_7_2007_09_18.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070918","15/9-F-7|Daily_Drilling_Reports|20070918","html"
"83f5f6b15c723afefaf0415612e9f21d0b90330c","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_19.html","15_9_F_7_2007_09_19.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070919","15/9-F-7|Daily_Drilling_Reports|20070919","html"
"4effa3396b044230d732cc262b6cf6e1d1acfc40","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_20.html","15_9_F_7_2007_09_20.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070920","15/9-F-7|Daily_Drilling_Reports|20070920","html"
"6e6d8f6e836ef3cea32568db5b209a7c71360c1a","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_21.html","15_9_F_7_2007_09_21.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070921","15/9-F-7|Daily_Drilling_Reports|20070921","html"
"5f57b6da1fdb53e1b82fbb5019f68ed12d8036f3","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_22.html","15_9_F_7_2007_09_22.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070922","15/9-F-7|Daily_Drilling_Reports|20070922","html"
"22aa0d56d4a38a7ce5b420ae95f668dd5556b52f","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_23.html","15_9_F_7_2007_09_23.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070923","15/9-F-7|Daily_Drilling_Reports|20070923","html"
"d5131a6a5e443575e0f002bd591b045264fbafaa","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_24.html","15_9_F_7_2007_09_24.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070924","15/9-F-7|Daily_Drilling_Reports|20070924","html"
"f45ff9d3775887e7359b509fc0541bd494db39e7","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_25.html","15_9_F_7_2007_09_25.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070925","15/9-F-7|Daily_Drilling_Reports|20070925","html"
"020ab67cb7440ad248cfa254b2a83f60d17d8228","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_26.html","15_9_F_7_2007_09_26.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070926","15/9-F-7|Daily_Drilling_Reports|20070926","html"
"3cc4a9110dd7e7d6005c34a5dd28953114738d6e","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_27.html","15_9_F_7_2007_09_27.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070927","15/9-F-7|Daily_Drilling_Reports|20070927","html"
"10a19329869c82660075527dbceb4d09cb954e5d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_28.html","15_9_F_7_2007_09_28.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070928","15/9-F-7|Daily_Drilling_Reports|20070928","html"
"d2461ff20f76430a9b207eb4f543c26786b47fee","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_29.html","15_9_F_7_2007_09_29.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070929","15/9-F-7|Daily_Drilling_Reports|20070929","html"
"2e287d27f37ca07b20119a055f05ac4baad69be4","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_09_30.html","15_9_F_7_2007_09_30.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20070930","15/9-F-7|Daily_Drilling_Reports|20070930","html"
"34f30b77e89e215757608402a0b26a29f9977196","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_01.html","15_9_F_7_2007_10_01.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071001","15/9-F-7|Daily_Drilling_Reports|20071001","html"
"6bd50b9bc278818275147149a79330b4b616b8d3","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_02.html","15_9_F_7_2007_10_02.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071002","15/9-F-7|Daily_Drilling_Reports|20071002","html"
"8f102ae6351e5a8808beda5b051edfca061b18d4","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_03.html","15_9_F_7_2007_10_03.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071003","15/9-F-7|Daily_Drilling_Reports|20071003","html"
"a423e8ccd76e40cd6cba26f2eb9e5bb192e85cf1","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_04.html","15_9_F_7_2007_10_04.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071004","15/9-F-7|Daily_Drilling_Reports|20071004","html"
"568f36f384cc906e129256c475c9892621ec16ae","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_05.html","15_9_F_7_2007_10_05.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071005","15/9-F-7|Daily_Drilling_Reports|20071005","html"
"add3f7286ce5d6c2f47a57d0b9730de91518c2ff","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_06.html","15_9_F_7_2007_10_06.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071006","15/9-F-7|Daily_Drilling_Reports|20071006","html"
"a63d67cbebaf03d893ecc16be5e24c7cdad3e518","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_07.html","15_9_F_7_2007_10_07.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071007","15/9-F-7|Daily_Drilling_Reports|20071007","html"
"9278c07cd9bac55ed3d3aec3bb64348804eec14a","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_08.html","15_9_F_7_2007_10_08.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071008","15/9-F-7|Daily_Drilling_Reports|20071008","html"
"8b0f701d0fb1e59069392e6c1947ffdd4ca7e8ce","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_09.html","15_9_F_7_2007_10_09.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071009","15/9-F-7|Daily_Drilling_Reports|20071009","html"
"d0163ba4cd3ee13ebde53c048107d46d77325bf3","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_7_2007_10_10.html","15_9_F_7_2007_10_10.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-7","DDR","20071010","15/9-F-7|Daily_Drilling_Reports|20071010","html"
