"id","path","name","type","category_raw","ext","bucket","well","tags","event_key","record_id","ext_norm"
"03dd5c9573acbf06efce610c684f2f24dc8060e6","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-15 B/WL_RAW_CAL-DEN-GR-NEU-REMP_TVD_MWD_PLOT_1.PDS","WL_RAW_CAL-DEN-GR-NEU-REMP_TVD_MWD_PLOT_1.PDS","file","well_data","pds","Drilling_LWD_MWD","15/9-F-15B","UNTAGGED|PDS|PLOT","wl raw cal den gr neu remp tvd mwd plot 1.pds","15/9-F-15B|Drilling_LWD_MWD|wl raw cal den gr neu remp tvd mwd plot 1.pds","pds"
"5fe2ccd27eed360c2f12874509805accd5a096aa","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/03.PRESSURE/15_9-F-15 B/FM_PRESS_MWD_REPORT_1.PDF","FM_PRESS_MWD_REPORT_1.PDF","file","well_data","pdf","Drilling_LWD_MWD","15/9-F-15B","","fm press mwd report 1","15/9-F-15B|Drilling_LWD_MWD|fm press mwd report 1","pdf"
"fd99f611e5ca3b70c6465d7c7d4204fcf919ad1b","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/03.PRESSURE/15_9-F-15 B/FM_PRESS_RAW_RUN11_MWD_1-4_INF_1.ASC","FM_PRESS_RAW_RUN11_MWD_1-4_INF_1.ASC","file","well_data","asc","Drilling_LWD_MWD","15/9-F-15B","","fm press raw run11 mwd 1 4 inf 1","15/9-F-15B|Drilling_LWD_MWD|fm press raw run11 mwd 1 4 inf 1","asc"
"5ddffd8415f3f27d32b714ff1da6b400e1f67a2d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/03.PRESSURE/15_9-F-15 B/FM_PRESS_RAW_RUN11_MWD_1.LAS","FM_PRESS_RAW_RUN11_MWD_1.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-15B","LAS","fm press raw run11 mwd 1.las","15/9-F-15B|Drilling_LWD_MWD|fm press raw run11 mwd 1.las","las"
"f583ea6e5d578f3b840d50c6bc4b67abcd7d240b","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/03.PRESSURE/15_9-F-15 B/FM_PRESS_RAW_RUN11_MWD_2.LAS","FM_PRESS_RAW_RUN11_MWD_2.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-15B","LAS","fm press raw run11 mwd 2.las","15/9-F-15B|Drilling_LWD_MWD|fm press raw run11 mwd 2.las","las"
"c3cc9d2b5ca41f795ed02733f10c696efd548606","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/03.PRESSURE/15_9-F-15 B/FM_PRESS_RAW_RUN11_MWD_3.LAS","FM_PRESS_RAW_RUN11_MWD_3.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-15B","LAS","fm press raw run11 mwd 3.las","15/9-F-15B|Drilling_LWD_MWD|fm press raw run11 mwd 3.las","las"
"72826ac332daf53d505f826ba12615857b758daf","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/03.PRESSURE/15_9-F-15 B/FM_PRESS_RAW_RUN11_MWD_4.LAS","FM_PRESS_RAW_RUN11_MWD_4.LAS","file","well_data","las","Drilling_LWD_MWD","15/9-F-15B","LAS","fm press raw run11 mwd 4.las","15/9-F-15B|Drilling_LWD_MWD|fm press raw run11 mwd 4.las","las"
"7b114fbd3e8d55a0abcc02417f6c908f2e11ba6d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-15 B/WLC_COMPOSITE_2.DLIS","WLC_COMPOSITE_2.DLIS","file","well_data","dlis","Well_Logs_Wireline","15/9-F-15B","DLIS","wlc composite 2","15/9-F-15B|Well_Logs_Wireline|wlc composite 2","dlis"
"5b0538cebf12744799fd2dd2a746300b56a41fa9","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-15 B/WLC_COMPOSITE_2_INF_1.PDF","WLC_COMPOSITE_2_INF_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","wlc composite 2 inf 1","15/9-F-15B|Well_Logs_Wireline|wlc composite 2 inf 1","pdf"
"7442c01f2b8a6fb1314abf09154106f081487526","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-15 B/WLC_PETROPHYSICAL_COMPOSITE_1.DLIS","WLC_PETROPHYSICAL_COMPOSITE_1.DLIS","file","well_data","dlis","Well_Logs_Wireline","15/9-F-15B","DLIS","wlc petrophysical composite 1","15/9-F-15B|Well_Logs_Wireline|wlc petrophysical composite 1","dlis"
"67508156b6daa9020296305b23bdc57f6ec7cd91","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/04.COMPOSITE/15_9-F-15 B/WLC_PETROPHYSICAL_COMPOSITE_1_INF_2.PDF","WLC_PETROPHYSICAL_COMPOSITE_1_INF_2.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","wlc petrophysical composite 1 inf 2","15/9-F-15B|Well_Logs_Wireline|wlc petrophysical composite 1 inf 2","pdf"
"63ed87a360783fa3035e11b0434d96c5613730aa","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/05.PETROPHYSICAL INTERPRETATION/15_9-F-15 B/geomod09/15_9-F-15 B Facies.xlsx","15_9-F-15 B Facies.xlsx","file","well_data","xlsx","Well_Logs_Wireline","15/9-F-15B","","15 9 f 15 b facies.xlsx","15/9-F-15B|Well_Logs_Wireline|15 9 f 15 b facies.xlsx","xlsx"
"51125ec15f1ef27ed92411d34042eb877ae238cb","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/05.PETROPHYSICAL INTERPRETATION/15_9-F-15 B/geomod09/NO_15_9-F-15_B_KLOGH_NEW.las","NO_15_9-F-15_B_KLOGH_NEW.las","file","well_data","las","Well_Logs_Wireline","15/9-F-15B","LAS","no 15 9 f 15 b klogh new.las","15/9-F-15B|Well_Logs_Wireline|no 15 9 f 15 b klogh new.las","las"
"610d34b8c0fba152dcb4c2f1b76d4c321aaf7cd4","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/05.PETROPHYSICAL INTERPRETATION/15_9-F-15 B/PETROPHYSICAL_REPORT_1.PDF","PETROPHYSICAL_REPORT_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","petrophysical report 1","15/9-F-15B|Well_Logs_Wireline|petrophysical report 1","pdf"
"b007367848898035587ca05b367a3782a466b2d8","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/05.PETROPHYSICAL INTERPRETATION/15_9-F-15 B/WLC_PETRO_COMPUTED_1_INF_1.ASC","WLC_PETRO_COMPUTED_1_INF_1.ASC","file","well_data","asc","Well_Logs_Wireline","15/9-F-15B","","wlc petro computed 1 inf 1","15/9-F-15B|Well_Logs_Wireline|wlc petro computed 1 inf 1","asc"
"4e5117af60399dfb37a32e20527bd40bcd323cd8","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/05.PETROPHYSICAL INTERPRETATION/15_9-F-15 B/WLC_PETRO_COMPUTED_INPUT_1.DLIS","WLC_PETRO_COMPUTED_INPUT_1.DLIS","file","well_data","dlis","Well_Logs_Wireline","15/9-F-15B","DLIS","wlc petro computed input 1","15/9-F-15B|Well_Logs_Wireline|wlc petro computed input 1","dlis"
"d888a59d45975748433dd5b8abf8018d86424b08","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/05.PETROPHYSICAL INTERPRETATION/15_9-F-15 B/WLC_PETRO_COMPUTED_OUTPUT_1.DLIS","WLC_PETRO_COMPUTED_OUTPUT_1.DLIS","file","well_data","dlis","Well_Logs_Wireline","15/9-F-15B","DLIS","wlc petro computed output 1","15/9-F-15B|Well_Logs_Wireline|wlc petro computed output 1","dlis"
"7b8b30b2bb65438ad6cf4d7c72162bdc31597b16","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/12.BIOSTRAT/15_9-F-15 B/n1509F15ABC.pdf","n1509F15ABC.pdf","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","n1509f15abc","15/9-F-15B|Well_Logs_Wireline|n1509f15abc","pdf"
"0c467e7dbecc11055ea4de8d23670cf1a33d272b","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/12.BIOSTRAT/15_9-F-15 B/n1509F15B.dex","n1509F15B.dex","file","well_data","dex","Well_Logs_Wireline","15/9-F-15B","","n1509f15b.dex","15/9-F-15B|Well_Logs_Wireline|n1509f15b.dex","dex"
"7460ba2af6579445a513c23600a3b46f5f81a83d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-15 B/15-9-f-15_b_nr_001_StethoScope675_Volve.pdf","15-9-f-15_b_nr_001_StethoScope675_Volve.pdf","file","well_data","pdf","Completion_Workover","15/9-F-15B","","15 9 f 15 b nr 001 stethoscope675 volve","15/9-F-15B|Completion_Workover|15 9 f 15 b nr 001 stethoscope675 volve","pdf"
"4c9eecb92a9b311f81468fb485ad29fd8ab24b19","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-15 B/15_9_F_15B_geological_summary.pdf","15_9_F_15B_geological_summary.pdf","file","well_data","pdf","Completion_Workover","15/9-F-15B","","15 9 f 15b geological summary","15/9-F-15B|Completion_Workover|15 9 f 15b geological summary","pdf"
"27c9c95498a7c19dc22e99971a6d9c141fa9625b","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-15 B/COMPLETION_REPORT_1.PDF","COMPLETION_REPORT_1.PDF","file","well_data","pdf","Completion_Workover","15/9-F-15B","COMPLETION","completion report 1","15/9-F-15B|Completion_Workover|completion report 1","pdf"
"aae5dbf8eb6df46d6e0f4883b71ab4bab091237b","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/14.DIV. REPORTS/15_9-F-15 B/FWR_DRILLING_15_9_F-15_F-15A_F-15B_F-15C.pdf - Shortcut.lnk","FWR_DRILLING_15_9_F-15_F-15A_F-15B_F-15C.pdf - Shortcut.lnk","file","well_data","lnk","Completion_Workover","15/9-F-15B","","fwr drilling 15 9 f 15 f 15a f 15b f 15c.pdf shortcut.lnk","15/9-F-15B|Completion_Workover|fwr drilling 15 9 f 15 f 15a f 15b f 15c.pdf shortcut.lnk","lnk"
"9e48fd607107f5de6232e0481efa8ccfa97ba045","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_15_B_2009_01_14.html","15_9_F_15_B_2009_01_14.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-15B","DDR","20090114","15/9-F-15B|Daily_Drilling_Reports|20090114","html"
"a629266c8a8ec84c6b7ca1e1dba1d0c38abe5777","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_15_B_2009_01_15.html","15_9_F_15_B_2009_01_15.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-15B","DDR","20090115","15/9-F-15B|Daily_Drilling_Reports|20090115","html"
"5af182620d1c81f82b99aae843ca0f99b2402c31","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_15_B_2009_01_16.html","15_9_F_15_B_2009_01_16.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-15B","DDR","20090116","15/9-F-15B|Daily_Drilling_Reports|20090116","html"
"818dbc68dec23965b46c0428c6f9c0053a241694","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_15_B_2009_01_17.html","15_9_F_15_B_2009_01_17.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-15B","DDR","20090117","15/9-F-15B|Daily_Drilling_Reports|20090117","html"
"b30ae533b46e9a79509223588ffd1693fe5d35c0","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_15_B_2009_01_18.html","15_9_F_15_B_2009_01_18.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-15B","DDR","20090118","15/9-F-15B|Daily_Drilling_Reports|20090118","html"
"105a447a78b814ebb826434586c58e30030c3b4a","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_15_B_2009_01_19.html","15_9_F_15_B_2009_01_19.html","file","well_data","html","Daily_Drilling_Reports","15/9-F-15B","DDR","20090119","15/9-F-15B|Daily_Drilling_Reports|20090119","html"
"6daeba3f2fafe3258e9f86e9c86d46051c4c4e6d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/WITSML Realtime drilling data/Norway-StatoilHydro-15_$47$_9-F-15B/1/_wellboreInfo/15_$47$_9-F-15B - Main Wellbore (B-854763)(NULL).xml","15_$47$_9-F-15B - Main Wellbore (B-854763)(NULL).xml","file","well_data","xml","WITSML_Realtime","15/9-F-15B","WITSML","15 $47$ 9 f 15b main wellbore (b 854763)(null).xml","15/9-F-15B|WITSML_Realtime|15 $47$ 9 f 15b main wellbore (b 854763)(null).xml","xml"
"7b31222ff20135d75c0839f4e986480a7c9c547e","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/WITSML Realtime drilling data/Norway-StatoilHydro-15_$47$_9-F-15B/1/log/1/MetaFileInfo.txt","MetaFileInfo.txt","file","unknown","txt","WITSML_Realtime","15/9-F-15B","WITSML","metafileinfo.txt","15/9-F-15B|WITSML_Realtime|metafileinfo.txt","txt"
"8ab372606f559291c8e57f1937e0615194452dd3","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/WITSML Realtime drilling data/Norway-StatoilHydro-15_$47$_9-F-15B/1/trajectory/1.xml","1.xml","file","unknown","xml","WITSML_Realtime","15/9-F-15B","WITSML","1.xml","15/9-F-15B|WITSML_Realtime|1.xml","xml"
"e1c63998f205e5fdf50e8415a42849bd770ac7ff","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/WITSML Realtime drilling data/Norway-StatoilHydro-15_$47$_9-F-15B/1/trajectory/MetaDataFileInfo.txt","MetaDataFileInfo.txt","file","unknown","txt","WITSML_Realtime","15/9-F-15B","WITSML","metadatafileinfo.txt","15/9-F-15B|WITSML_Realtime|metadatafileinfo.txt","txt"
"391bb0d740592e9932c0f5c63b8b5271cf89cc7d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/WITSML Realtime drilling data/Norway-StatoilHydro-15_$47$_9-F-15B/_wellInfo/15_$47$_9-F-15B (W-854763).xml","15_$47$_9-F-15B (W-854763).xml","file","well_data","xml","WITSML_Realtime","15/9-F-15B","WITSML","15 $47$ 9 f 15b (w 854763).xml","15/9-F-15B|WITSML_Realtime|15 $47$ 9 f 15b (w 854763).xml","xml"
